,id,review,class,user,date_review,rating
2654,1036,Great app,RT,PesuzHYpaP,2020-03-19,5
2655,1037,Perfect!!!!,RT,HbDmCvQVDP,2020-03-04,5
2656,1098,"I have Day One on both my iOS devices, and my Mac. It just works beautifully, seamlessly, and smoothly.

Add simple photo function, and youll rule the journal app world. 

Five star!",RT,CAegPKwKvw,2020-03-13,5
2657,1097,Really like this app. It is a very easy way to journal,RT,rIGUXVrjEs,2020-03-05,5
2658,1096,Great app.,RT,vpRBYlxhzK,2020-03-03,5
2659,1095,"Love the app, use it all the time to check shipping activity in Puget Sound. Helpful whether on land or on the water.",RT,ihjSlMKNlz,2020-03-10,5
2660,1071,Beautiful display and lots of info instantly,RT,hpQQjKYOsD,2020-02-26,5
2661,1072,"Good ,I like it. Is accurate . And high tech",RT,SapZVIOXoN,2020-03-17,5
2662,1074,Love the learning tool this app provides.,RT,JZVPvknfMx,2020-03-18,5
2663,1075,Continues to amaze . . . with information  and views of stellar objects.,RT,FoehpDrAXa,2020-03-04,5
2664,1077,My 4 yr old cant get enough!,RT,YTTcNqeKuB,2020-03-19,5
2665,1078,"This has everything I wanted Craigslist to have but which they NEVER THOUGHT OF!  I love to be able to see the large size pics, circle the ads I like, and cross off the ones I have no interest in.

I havent tried to upload a picture from my Ipad.  Hope it will do that.  Thanks to whoever developed this ap!!!",RT,dDfUNoFMha,2020-03-03,5
2666,1079,I love this app!  Easy to navigate and easy to post to!   One of my favorites!  :),RT,DIYYOkNUjn,2020-03-13,5
2667,1080,Im a rap artist because if this,RT,yRWZnaKTEw,2020-03-10,5
2668,1017,I was shocked to find the app includes overhead clearances and one can filter that down to what they are worried about.  Looks to be very thorough.  I have not yet tried it on the road but I am amazed at what I can find by sitting her in my house.  I am a little concerned about how much functionality I will find in remote locations with no cell service.  Time will tell.  I may have to update my rating when that situation arises which will be in 4 weeks.  Happy camping everyone!,RT,JBLOoimpAC,2020-03-15,5
2669,1082,This ap really is handy and fun.,RT,JsnKskQhRJ,2020-03-05,5
2670,1084,Great way to keep up on your crossfit progress.,RT,SnUDPBExAr,2020-02-24,5
2671,1085,"Excellent app & easy to use, can see where storms are developing and if they are coming. You can play or do one frame at a time.",RT,IRHuUqQVvg,2020-03-14,5
2672,1087,"Lots of topics, something for everyone",RT,aWUXeKrwSR,2020-03-17,5
2673,1088,awesome,RT,pxvvUcdlHG,2020-02-27,5
2674,1089,Great content. New stuff all the time. Stuff for everyone. Never had a problem with App.,RT,CnivpPQzsF,2020-03-10,5
2675,1090,Great app!!,RT,QQMeepGxTE,2020-03-10,5
2676,1092,I love this app it is really handy when u r out in the woods,RT,vwunyDtOCz,2020-03-05,5
2677,1093,"The new release shows what a mature iOS app should look like. It performs incredibly well, while offering most features (if not all) that users could want. Not only is it now offered at a lower price, but there is an option to enhance the application with an upgrade. Since few users need the enhancements, it is a great way to offer them.",RT,FDBhUuOecu,2020-02-22,5
2678,1083,Without this its literally impossible to play music on my Xbox! Thanks! Happy birthday  ??,RT,ZdKgukxDkq,2020-02-20,5
2679,1465,This is a great app!????,RT,JXHmnsiHBW,2020-03-10,5
2680,1015,Nice!,RT,DqXsEwPxZd,2020-03-10,5
2681,1012,I love this app because it gives you lots of great ideas for your home.,RT,alzPCFAEaM,2020-02-22,5
2682,749,Just said	Huhuhuhu,RT,BflOofPhqj,2020-03-17,5
2683,750,FINALLY	So great to have this game on mobile.,RT,cGVjZNaWVl,2020-03-06,5
2684,751,Office Suite Pro	User friendly! Great program.,RT,TldMfYKIJJ,2020-03-03,5
2685,752,"Super cool...
",RT,UOljFyzhqr,2020-03-01,5
2686,753,Helpful,RT,HjNDZvKNvx,2020-02-23,5
2687,754,Awesome	I really love it I can put memories and some songs OMG I just love it!!,RT,GCaHNZwBaD,2020-03-11,5
2688,755,Just like other msngrz,RT,zGWKxuUrZM,2020-02-25,5
2689,756,"Brilliant app!	Great fun, touches upthe photos amazingly!",RT,NfocVYbdsR,2020-02-29,5
2690,757,Good	I like it,RT,ibtBxmOhmk,2020-03-13,5
2691,758,Very nice	Software. Works great to meet two hearts,RT,OjNAdWHnJs,2020-03-01,5
2692,759,"Very cool	This game is great. Next best thing to CoD Ghosts, except it is hard to aim.",RT,knaljDROWi,2020-03-18,5
2693,760,awesome i loveee it?,RT,TUOyxlBJDQ,2020-03-15,5
2694,761,being human	I like this apps,RT,pILkRHLOVL,2020-03-06,5
2695,762,Good	Oog,RT,KwPLjOsHDm,2020-02-26,5
2696,763,Good	Outstanding,RT,JmckuYsauu,2020-03-19,5
2697,764,"Print Share	This is an easy and awesome app yo have.
",RT,TGghlJkpIi,2020-03-12,5
2698,765,My	My,RT,zWgMiLtBgb,2020-02-28,5
2699,748,Good	Best camera app on Google play,RT,VBcqvHfoLY,2020-02-25,5
2700,766,Fun	Very addictive and fun :),RT,vUtMwFnYZB,2020-02-28,5
2701,747,Ok	Ok,RT,UFMBQveUDn,2020-03-16,5
2702,745,Tuesday	Good,RT,eQbFnekHPH,2020-03-04,5
2703,728,Amazing,RT,zVaiRqmXHm,2020-03-06,5
2704,729,No holes	Great app.,RT,HVRGBtaWoZ,2020-03-18,5
2705,730,Galaxy tab7.0	Its very crazy ldont give the star,RT,RgpxcxzbRO,2020-03-02,5
2706,731,Bty,RT,tOqWuQsFpP,2020-03-12,5
2707,732,I love it!	I love it its cool wow!,RT,nfNwkOVtzc,2020-03-17,5
2708,733,Excellent	Amazing game. Best one Ive played for a while. Hurry up and add more levels!!!,RT,hoEmfXSIEt,2020-03-11,5
2709,734,Fun,RT,vUPLPlopaw,2020-02-22,5
2710,735,"i love it	this app i use for instsgram and facebook and its great!! definitly download its worth it!
",RT,pOOhiSykpv,2020-03-08,5
2711,736,"So worth it!!!	By far the coolest phot app Ive used. You have to get this app!!!
",RT,chrjIQkiOS,2020-03-01,5
2712,737,Siiip....,RT,krPSZaeKuh,2020-03-02,5
2713,738,Smooth and well,RT,EDDjinIevp,2020-03-07,5
2714,739,Great game,RT,yVPaHsthBO,2020-03-18,5
2715,740,The best	You know it,RT,AQHdPhBzav,2020-03-05,5
2716,741,Excellent Amazingly	Gud option to get stress free.,RT,TJmjQRuFlv,2020-02-24,5
2717,742,Xperia arc	Super,RT,jLVeLQStCH,2020-03-12,5
2718,743,Awesome	Its nice..haha...but need more effort..just joking..its really cool...I really like it !!!!,RT,nTDvUYUYwe,2020-02-24,5
2719,744,"Love it!!!!!!	Works great!  Have it on my nook and my PC!
",RT,ifQrwZPIOX,2020-03-15,5
2720,746,Superb	An awesome app. Wish for a cymera widget. :),RT,QPMGBwuxNf,2020-03-02,5
2721,727,"BEST APP	For photo editing, it is the best app ever. It has everything for make photo special",RT,jUafutHplI,2020-03-03,5
2722,767,^^	Good !,RT,XAcehUkTtK,2020-03-11,5
2723,769,I love this game	The best game Ive ever played,RT,CpHfcOoLSU,2020-03-17,5
2724,791,finally found  the apps that i want!,RT,jFpVQVhrkM,2020-03-13,5
2725,792,Console Like!	It looks just like a console game! Good job Gameloft!,RT,LYOqluNsvt,2020-02-20,5
2726,793,"- The Godfather Of Android Knowledge -	The best of the best.  This is the app to have when you need information about your phone. Its everything from rooting, roms, apps, modding etc... 5 stars.!",RT,IQdqCcnRdp,2020-03-02,5
2727,794,Best	It is the coolest because I get to put pitures up,RT,sQauDKJHoQ,2020-03-14,5
2728,795,Great	Makes good pics I love this app its great,RT,mEUTWYNyZY,2020-03-17,5
2729,796,"I love this app. Use it all the time.
",RT,sibuSrBBKH,2020-02-23,5
2730,797,"Enough said, 5 stars.",RT,fKwOgaIuSz,2020-02-28,5
2731,798,Super app	Super app ever,RT,rYJbwTTavo,2020-02-29,5
2732,799,Brill	Love it,RT,ppPfwQEDeT,2020-03-06,5
2733,800,Very good,RT,TEPRduMWUF,2020-03-19,5
2734,801,Great app	This app work greatly with my samsung galaxy trend! I ? this app!!,RT,NhuwMDEiBf,2020-02-23,5
2735,802,The best I game ever!,RT,XJGSTPomjy,2020-03-17,5
2736,803,Perfekt	Hervorragend,RT,qlYKGcixND,2020-03-03,5
2737,804,Perfect. Made it easier for me,RT,hYVunHdMfV,2020-02-27,5
2738,805,"Awesome!	I like this game but I hate having to unlock some things with real money, but everything else is great.",RT,NlITYHZwPG,2020-03-02,5
2739,806,Bill	Fun and ez to use,RT,obZRHiiqep,2020-02-26,5
2740,807,Best App	Best chatting app ever,RT,coGMMWYVyU,2020-02-29,5
2741,790,Very nice	Nice,RT,VlYXDnuTNQ,2020-03-18,5
2742,768,Fun,RT,QmuGQfQgvk,2020-03-08,5
2743,789,Gs4	Love it great new puzzles,RT,feXDeSJgnG,2020-02-29,5
2744,787,Samsung galaxy tab 2	Nice app.,RT,OEmrVbfqIe,2020-02-29,5
2745,770,Good	Love it :-),RT,URqSeAmlin,2020-03-08,5
2746,771,I like it	Ou also install it,RT,ZAvGdruNKE,2020-03-09,5
2747,772,Excellent	I like this app! Very good :D,RT,RJrOXEotMT,2020-03-04,5
2748,773,Very fun and easy to use.	Recommended.,RT,PKQhggRsgM,2020-03-15,5
2749,774,"Alles ok	Tut was es soll, danke!",RT,HrjRuGfstR,2020-03-14,5
2750,775,Awesome	I love this app,RT,EAzJDaBSbE,2020-03-09,5
2751,776,Its such a nice QUICK FIX	Absolutely love this app.,RT,OevbAHTBYa,2020-02-27,5
2752,777,nice	nice app,RT,mBZzhoixni,2020-02-21,5
2753,778,"Awesome	More than expected, simply amazing.",RT,ZImFXMNbsq,2020-03-20,5
2754,779,ice,RT,EvsSsVHfdx,2020-03-05,5
2755,780,Very good	Every nice,RT,vAzwOqCIcB,2020-03-15,5
2756,781,Cool	Inastagrammmmmmmmmmmmmmmmmmmmmmmmmmmfnsucksmmmmmm,RT,MqKbMKoLcr,2020-03-10,5
2757,782,Ok	Good game,RT,pSptENhEyg,2020-03-11,5
2758,783,Helping one....	Good app,RT,PufnKSzxeD,2020-03-19,5
2759,784,Nice	It works correctly,RT,BTtmbsxtGO,2020-03-05,5
2760,785,Great app,RT,rHtCWGaXNf,2020-03-19,5
2761,786,Samsung galaxy tab 2	Nice app.,RT,ZzMoZNeEHh,2020-02-22,5
2762,788,I just installed it and it is awsome!!!!! I hope everyone agrees with me. If you need anything ask!!!!,RT,DaDiXsfBpt,2020-03-17,5
2763,808,Super cool!!	I like it!,RT,NrJXlIkaDa,2020-03-16,5
2764,726,"Love it	Have always loved this game, worth the buy.",RT,xApnFLHCBr,2020-03-01,5
2765,724,Fun,RT,ddpactVIzW,2020-03-18,5
2766,225,"I am a little bit in love with pinterest!	very addictive, a little slow though!",PD,CIHRgJjets,2020-02-20,5
2767,235,"This app is misbehaving big time on me WHY??? I love this one and its just not working right for me( now it wont download the features is Stuck I dont know if its me or you ???Please Try Helping me,Thanks Again ( (	SOS PLEASE HELP GET THIS APP TO WORK FOR ME TY PAM THERESE LUKASZ PARKRIDGE,IL 60068 (  -#  X  @  &gt&ltTHANK-YOU FOR FIXING MY PROBLEM ,SO FAR GREAT JUST LIKE NORMAL TY TY TY TY ) ) )!!! ((((HUGZ))))!!!!!!!  =]",PD,nruYVQJtzl,2020-03-17,5
2768,245,Best pic edit app	Great app Jus cant find how to remove text from a pic,PD,OgpZCBtFEK,2020-02-27,5
2769,267,"I use this app traveling through six countries in Europe over a period of three weeks and it was flawless. The off-line option always worked great.
Do not expect this map to give you distances from place to place it will not do that. But once you get into a city if you want to get around, this cannot be beat.",PD,rgreHlZGLm,2020-03-02,5
2770,270,The interface works great and mapping is nice :) Only bug Ive seen is Facebook integration at times.,PD,fWuSrgxYaw,2020-03-14,5
2771,291,It is the best app ever.,PD,vllNjfXdUt,2020-03-09,5
2772,362,"Keeps telling me to reset my password,because it is in safe mode,but will not send me the email to do so!",PD,LnGKOcIGkP,2020-03-19,5
2773,672,"Good
",RT,xoaNCRMJvR,2020-03-14,5
2774,673,"Excellent	Too many features, enjoying the application.... easy to use.... more options",RT,OceHksMBdU,2020-02-26,5
2775,674,Excellent!	Its Excellent. I Have No Complaints.,RT,DamjFiqXLv,2020-02-25,5
2776,675,Mantap,RT,vwTHsUXRiW,2020-03-08,5
2777,676,Nice	V gud,RT,RbrkYfkdcR,2020-03-04,5
2778,677,Nice	V gud,RT,mUpxzTTXiL,2020-02-25,5
2779,678,I,RT,wBTJySUFPC,2020-03-11,5
2780,679,greatest apps  ever	i love it great great app,RT,dFQDJELPpK,2020-03-03,5
2781,680,10 out of 10	Great game..... Value for money...,RT,TglypkMgpt,2020-03-19,5
2782,681,Eureka	Awesome,RT,eELYkzeUkU,2020-02-28,5
2783,213,"I am totally addicted to this, this is my only app that I have from so long ago only one tiny problem it does freeze but only once in a blue moon so it doesnt really bother me #1 best app I am up to level 101 NO JOKE!!!!!!!",PD,rNyRUEXAQw,2020-03-02,5
2784,682,Good	I like it too much,RT,fTxxmfzlrT,2020-03-17,5
2785,209,"I love Evernote and I use it everywhere and on various devices (iOS and desktop) I used to love the simplicity of the web interface, but the new one seems too cumbersome and Ive had some really weird issues where it has overwritten my notes Overall, I would rate the environment 45",PD,vBRfNkCDGL,2020-03-11,5
2786,197,"I dislike the update on the news feed, I dont want to see in which boards my pins are being pinned to I prefer the old feed",PD,bMKOnlISoW,2020-03-13,5
2787,23,I love the app but its annoying cause when I use the premade hats they come half out with the middle half of the hat gone so I cant make what I want easily.,PD,sQgHfhZWyk,2020-02-27,5
2788,51,Im a dude	Im a dude and i love pinterest The app is little glitchie on Android and iPhone but its getting better,PD,PvOAXBQIts,2020-02-24,5
2789,66,"I love having my nook on my iPad and I love having so many books always with me. Sometimes, though, I wish I could get certain books they dont have.",PD,oQdbuZSXaP,2020-02-24,5
2790,80,"but i dont understand why we cant add a website even though its an option also, itll be cool to add videos!",PD,waAKIuvkkB,2020-03-08,5
2791,83,"I find I must logon again each and every time I open the app on my iPad2 running iOS7 Curiously, this doesnt happen on my iPhone 4S Grr",PD,nxXMeDaylz,2020-03-16,5
2792,89,5 star	Excellent but a bit slow running,PD,AEIAgWFvlh,2020-02-24,5
2793,90,Very good,PD,bFflLSWIeI,2020-02-21,5
2794,105,"Used to be my most used app, but now its a pain to find hotels when searching a geographical location  I now have to enter numerous towns and do numerous searches to find what Im looking for  New version is a step in wrong direction",PD,WFpSEzFEjW,2020-03-19,5
2795,111,The app in iPhone needs important issue share via email,PD,KouZpPaiRp,2020-02-23,5
2796,136,It is an awesome app to have. But it sometime shuts down when u try to open it. But the calls r ok and the texting is good!?????????????????????????????????????????????????????????????????,PD,aVGzJjZCka,2020-03-10,5
2797,148,"I like this app, which allow us to chat, share music and video	But in my mobile, after downloading the app, it works six months after that again it shows date failure and it will not work Again I have to download",PD,HmUulmowSH,2020-03-14,5
2798,176,Fix some prblms,PD,hpTXuACiMm,2020-03-11,5
2799,183,"We really enjoy this app while traveling When youre on the road and youre ready to stop to eat, this is a great app to find a good place We have found some really good places to eat that we would not have known about Having a map to get you there also helps 

One small issue I have is that when you ask whats near you, or when you use a filter, not everything shows up  An example is that I was trying to find info on a brew pub near our motel  It didnt show up on the map and when I asked for pubs near my current location it didnt show up in the search  But, when I searched by name, there was the pub and reviews",PD,PmfUkmuHgU,2020-02-22,5
